Date,PUT_90,PUT_75,PUT_60,PUT_50,PUT_40,PUT_25,PUT_10,ATM,CALL_10,CALL_25,CALL_40,CALL_50,CALL_60,CALL_75,CALL_90
2005/1/27,12.0611,10.3295,10.57663,10.73819,11.37138,12.30288,13.16881,10.7445,10.07969,10.33281,10.57988,10.74138,11.38431,12.31488,13.17988
2005/1/28,12.0421,10.57381,10.78331,10.92081,11.6045,12.6,13.52231,11.0093,10.35981,10.57331,10.78263,10.92,11.60031,12.59613,13.51869
2005/1/31,11.49,10.08313,10.297,10.43719,11.09638,12.05738,12.94719,10.45,9.866313,10.08481,10.29869,10.43881,11.10438,12.06469,12.954
2005/2/1,11.2305,9.552188,9.702625,9.8015,10.55613,11.645,12.6405,9.8034,9.401375,9.554188,9.7045,9.803375,10.57113,11.65863,12.653
2005/2/2,10.8424,9.516188,9.617875,9.685,10.41619,11.47331,12.44088,9.6859,9.414875,9.517625,9.619188,9.686313,10.43081,11.48663,12.45319
2005/2/3,10.926,9.607688,9.652813,9.682813,10.4925,11.65363,12.709,9.6835,9.562875,9.608188,9.653313,9.683313,10.506,11.66569,12.72013
2005/2/4,10.2987,9.005813,8.879313,8.793875,9.662,10.89231,11.99713,8.794,9.128875,9.004125,8.8775,8.792188,9.679625,10.908,12.01131
2005/2/7,10.6641,10.18731,9.847125,9.613625,10.409,11.56463,12.61481,9.6205,10.51131,10.18188,9.8415,9.607875,10.42869,11.58231,12.631
2005/2/8,10.5697,9.984188,9.504625,9.170875,10.2685,11.79431,13.14419,9.1678,10.43769,9.979875,9.5,9.166188,10.28363,11.80738,13.156
2005/2/9,11.0133,10.78831,10.14663,9.695188,10.73488,12.19469,13.49763,9.692,11.392,10.78631,10.14438,9.693,10.74,12.19919,13.50163
2005/2/10,10.6701,10.17269,9.575688,9.156125,10.2465,11.7615,13.1025,9.1569,10.73138,10.16719,9.569875,9.15,10.26181,11.77488,13.1145
2005/2/11,10.3915,9.899875,9.039875,8.417875,10.01631,12.08931,13.8555,8.4282,10.68963,9.898375,9.038313,8.416125,10.0205,12.09269,13.8585
2005/2/14,10.5277,10.72838,9.6275,8.8175,11.2105,14.1385,16.55663,8.8121,11.72181,10.72331,9.621813,8.811313,11.2265,14.15131,16.5675
2005/2/15,10.2011,12.63713,10.3015,8.390813,10.62981,13.38438,15.66188,8.3533,14.59988,12.63269,10.29619,8.384187,10.63619,13.3895,15.66619
2005/2/16,10.193,8.301125,7.652188,7.187125,10.32312,13.796,16.55569,7.1837,8.901313,8.2995,7.6505,7.185375,10.333,13.80338,16.56188
2005/2/17,10.5655,7.002,7.053688,7.087875,9.409313,12.11363,14.31581,7.0877,6.950188,7.002188,7.053875,7.088125,9.420688,12.12238,14.32331
2005/2/18,10.5003,8.832188,9.068188,9.222188,9.757688,10.54369,11.27513,9.2407,8.5925,8.835,9.071,9.224875,9.767313,10.55263,11.28338
2005/2/22,11.5059,10.51181,10.939,11.21469,11.76969,12.58419,13.34913,11.2432,10.07087,10.516,10.94288,11.21863,11.77769,12.59169,13.35619
2005/2/23,11.2292,9.752875,10.06588,10.26919,10.836,11.66438,12.43788,10.311,9.431188,9.7545,10.06738,10.27069,10.84013,11.66831,12.4415
2005/2/24,10.738,9.098875,9.336,9.490813,10.1355,11.06919,11.93013,9.5069,8.857625,9.101,9.338125,9.492875,10.14419,11.07719,11.9375
2005/2/25,10.4473,9.376375,9.541,9.649188,10.1935,10.9925,11.73719,9.6688,9.21,9.377625,9.542188,9.650375,10.1995,10.99813,11.7425
2005/2/28,11.0589,10.25912,10.41569,10.51881,11.32388,12.48463,13.54619,10.5532,10.10081,10.25981,10.41638,10.5195,11.32969,12.48988,13.55113
2005/3/1,11.0491,10.20769,10.29963,10.36031,10.93469,11.78313,12.57431,10.363,10.116,10.20863,10.3005,10.36119,10.94338,11.79113,12.58188
2005/3/2,11.5352,10.55619,10.68881,10.77631,11.424,12.37463,13.25731,10.7802,10.42313,10.55738,10.69,10.77763,11.43319,12.38319,13.26519
2005/3/3,11.5726,10.74888,10.80081,10.83519,11.54281,12.57963,13.53713,10.8365,10.69731,10.74938,10.80131,10.83581,11.5535,12.58938,13.54619
2005/3/4,11.1233,9.258688,9.478125,9.6215,10.53819,11.8205,12.97681,9.6853,9.034125,9.258688,9.478,9.621375,10.53769,11.82013,12.97631
2005/3/7,11.3387,9.985875,9.748875,9.587688,10.53781,11.87681,13.07931,9.5877,10.21631,9.984813,9.747813,9.5865,10.54481,11.88288,13.08488
2005/3/8,11.373,10.3515,9.925313,9.630688,10.8725,12.56913,14.0625,9.6862,10.76081,10.35163,9.925625,9.631125,10.87113,12.56813,14.06181
2005/3/9,11.8084,10.99138,10.71269,10.52288,11.77188,13.50119,15.03288,10.5167,11.26163,10.98981,10.71113,10.52131,11.78238,13.51038,15.04113
2005/3/10,11.7456,10.1915,9.880688,9.667875,10.97981,12.75188,14.30613,9.7228,10.49319,10.19169,9.881,9.668313,10.97813,12.75088,14.30569
2005/3/11,12.0628,11.20319,10.42231,9.8675,11.1675,12.94713,14.51,9.8535,11.93063,11.20063,10.4195,9.8645,11.17419,12.95288,14.51519
2005/3/14,11.9273,12.00038,10.82688,9.968125,12.25013,15.10588,17.50181,10.0946,13.07,12.003,10.8315,9.974313,12.23813,15.09988,17.49969
2005/3/15,12.3976,13.49269,11.76931,10.46388,13.1445,16.46169,19.21438,10.4337,15.017,13.48981,11.766,10.46013,13.15131,16.46713,19.219
2005/3/16,12.6535,14.5525,11.682,9.287875,12.65763,16.53619,19.664,9.4903,16.94612,14.56019,11.6975,9.312313,12.63588,16.52581,19.6605
2005/3/17,12.8899,10.90088,8.457688,6.324625,9.051625,12.06981,14.47163,6.3896,12.88981,10.90331,8.462625,6.332875,9.045375,12.06681,14.47063
2005/3/18,12.6843,10.7235,10.95613,11.1085,11.6935,12.56613,13.38188,11.1311,10.48869,10.72638,10.959,11.11131,11.70488,12.57681,13.39188
2005/3/21,12.9083,11.15463,11.37769,11.524,12.05019,12.84,13.58388,11.5339,10.93031,11.15781,11.38081,11.52713,12.06169,12.85069,13.59413
2005/3/22,13.2703,11.71919,11.95269,12.10588,12.63013,13.4195,14.165,12.1152,11.48438,11.72269,11.95613,12.10931,12.64213,13.43081,14.17569
2005/3/23,13.4256,11.40869,11.6345,11.7825,12.37869,13.26813,14.1015,11.8008,11.18088,11.41119,11.63688,11.78488,12.38863,13.27731,14.11019
2005/3/24,13.0809,10.57763,10.82238,10.98263,11.58769,12.477,13.307,11.0301,10.32788,10.5785,10.82338,10.9835,11.59119,12.48031,13.31013
2005/3/28,13.0991,11.12119,11.289,11.3995,12.1365,13.2145,14.21113,11.4358,10.95181,11.12213,11.28981,11.40031,12.14213,13.21969,14.21588
2005/3/29,13.5879,12.07738,12.10669,12.12619,12.8095,13.81931,14.76019,12.203,12.04788,12.07731,12.10663,12.12613,12.8055,13.81563,14.75669
2005/3/30,12.9393,11.17619,11.30969,11.39788,12.0355,12.97281,13.84681,11.4407,11.04119,11.17638,11.30988,11.39813,12.03713,12.97431,13.84819
2005/3/31,13.0082,11.51938,11.69519,11.811,12.49631,13.50088,14.43569,11.849,11.34131,11.51988,11.69569,11.81138,12.499,13.50338,14.43813
2005/4/1,13.3298,11.46231,11.52663,11.56931,12.32863,13.43138,14.45031,11.642,11.3975,11.46219,11.5265,11.56913,12.32469,13.42781,14.447
2005/4/4,13.3746,11.79488,11.85688,11.898,12.63581,13.71081,14.70731,11.9337,11.73263,11.79488,11.85688,11.89813,12.63663,13.7115,14.708
2005/4/5,12.9675,11.38219,11.18238,11.04719,11.8095,12.91613,13.935,11.0773,11.57863,11.38219,11.18238,11.04713,11.80969,12.91631,13.93519
2005/4/6,12.722,10.47338,10.48781,10.49731,11.51713,12.93169,14.20613,10.6339,10.45913,10.47338,10.48769,10.49719,11.50388,12.92431,14.20331
2005/4/7,12.3224,10.72213,10.2155,9.863375,10.79531,12.10431,13.28488,9.9314,11.20619,10.72331,10.21769,9.866125,10.7895,12.101,13.28369
2005/4/8,12.435,11.453,10.734,10.2265,11.11338,12.38763,13.5425,10.2125,12.12613,11.44938,10.73019,10.22263,11.12019,12.39381,13.54813
2005/4/11,12.5205,12.93613,11.67431,10.75119,12.13863,14.03913,15.71138,10.739,14.08369,12.93431,11.67231,10.749,12.14169,14.04181,15.71381
2005/4/12,12.1001,12.14969,10.22913,8.716688,11.54631,14.90038,17.6275,8.6965,13.80069,12.14413,10.22238,8.708813,11.55863,14.91,17.63563
2005/4/13,12.9426,12.922,10.728,8.972,12.27913,16.09937,19.17313,8.9618,14.78813,12.91513,10.71969,8.962188,12.29413,16.11088,19.18281
2005/4/14,13.7844,8.786688,8.511375,8.322688,13.4045,18.7345,22.85338,8.3515,9.046688,8.7795,8.503875,8.369875,13.574,18.85612,22.95319
2005/4/15,15.2565,14.12938,14.678,15.03269,15.61331,16.486,17.31481,15.0733,13.56963,14.14,14.68831,15.04269,15.63038,16.50219,17.33019
2005/4/18,14.7987,13.5725,14.104,14.44738,15.01188,15.85719,16.65981,14.4788,13.03031,13.58288,14.114,14.45719,15.02863,15.873,16.67481
2005/4/19,13.6436,12.188,12.69063,13.01488,13.55469,14.35488,15.11288,13.0781,11.66863,12.19263,12.69513,13.01931,13.56213,14.362,15.1195
2005/4/20,14.8694,13.76919,14.32788,14.68863,15.39513,16.44938,17.44012,14.7478,13.19419,13.77631,14.33469,14.69519,15.4085,16.462,17.452
2005/4/21,13.2957,11.45738,11.96763,12.296,13.01919,14.08219,15.07031,12.3464,10.93013,11.46381,11.97369,12.30188,13.03288,14.09481,15.08213
2005/4/22,13.6934,12.18988,12.79469,13.18238,13.96038,15.09338,16.14719,13.3441,11.55031,12.18663,12.79138,13.17913,13.95363,15.08719,16.14131
2005/4/25,13.285,11.4245,11.98488,12.34438,13.10338,14.2105,15.23738,12.3925,10.84169,11.43069,11.99081,12.35019,13.11588,14.222,15.24813
2005/4/26,13.5086,11.883,12.4405,12.79881,13.51788,14.57231,15.55538,12.8312,11.30569,11.89038,12.44763,12.80563,13.53213,14.5855,15.56781
2005/4/27,13.4332,11.70181,12.25288,12.607,13.30263,14.32319,15.27581,12.6244,11.13363,11.7115,12.26219,12.616,13.32081,14.34013,15.29163
2005/4/28,14.6405,13.79519,14.41388,14.81188,15.51113,16.54737,17.52263,14.8153,13.16319,13.81013,14.42813,14.82581,15.53631,16.57112,17.54488
2005/4/29,13.9533,12.1975,12.76363,13.1275,13.86463,14.94169,15.94613,13.182,11.60831,12.20181,12.76769,13.1315,13.87288,14.94931,15.95331
2005/5/2,13.7317,11.79163,12.39831,12.78669,13.56131,14.68463,15.72781,12.8193,11.15819,11.7975,12.40381,12.79213,13.57231,14.69469,15.73731
2005/5/3,13.5728,11.26719,11.84713,12.2185,13.1005,14.356,15.51031,12.3857,10.65438,11.26413,11.84238,12.21269,13.08638,14.34319,15.49838
2005/5/4,12.7844,10.71719,11.173,11.46681,12.23331,13.34281,14.36681,11.4715,10.24888,10.72463,11.18,11.47363,12.2515,13.3595,14.38231
2005/5/5,12.6322,10.88063,11.27413,11.52888,12.43338,13.72631,14.9075,11.5694,10.47463,10.88269,11.27613,11.531,12.44069,13.73288,14.91363
2005/5/6,12.7911,10.87288,11.15919,11.34613,12.22838,13.49781,14.65769,11.3506,10.58269,10.87663,11.16281,11.34963,12.24531,13.51319,14.67188
2005/5/9,12.3833,11.03431,11.03063,11.02819,12.02963,13.46331,14.75838,11.0282,11.03781,11.03419,11.03063,11.02813,12.05488,13.48588,14.779
2005/5/10,13.2941,12.44163,12.56631,12.64881,13.68481,15.17669,16.5345,12.6491,12.31719,12.44319,12.56788,12.65038,13.70519,15.19513,16.55138
2005/5/11,13.1957,11.42388,11.27919,11.18181,12.35019,13.98688,15.45119,11.1902,11.56613,11.42331,11.27863,11.18113,12.35781,13.99363,15.45719
2005/5/12,14.5282,13.503,13.519,13.52969,14.79988,16.60987,18.24119,13.5297,13.48713,13.50319,13.51919,13.52988,14.82213,16.62969,18.25931
2005/5/13,14.8069,12.8265,12.75413,12.70563,14.11088,16.05438,17.78687,12.8018,12.8985,12.82663,12.75431,12.70588,14.10419,16.05,17.78419
2005/5/16,14.0039,13.84669,12.83763,12.11831,13.81988,16.12338,18.13669,12.125,14.78619,13.84581,12.83669,12.11731,13.82213,16.12531,18.13838
2005/5/17,13.4249,14.11819,12.06719,10.47913,13.47019,17.10537,20.09331,10.4794,15.90563,14.11669,12.06538,10.477,13.47363,17.108,20.09562
2005/5/18,12.4109,13.22913,11.20481,9.621625,13.33069,17.5585,20.94987,9.7115,14.98281,13.23063,11.20781,9.625875,13.32413,17.55538,20.94881
2005/5/19,11.9887,8.588813,6.902313,5.497813,11.07469,16.22,20.088,5.5094,9.989813,8.583188,6.895375,5.489125,11.09788,16.23581,20.10081
2005/5/20,11.9257,9.689688,10.261,10.62481,11.50831,12.77113,13.91981,10.68,9.090188,9.696875,10.26769,10.63131,11.5245,12.78569,13.93319
2005/5/23,11.647,9.496688,9.960688,10.25837,11.1905,12.5105,13.70388,10.3532,9.011188,9.498875,9.962813,10.26038,11.197,12.51631,13.70919
2005/5/24,11.5711,9.383375,9.7755,10.02831,10.90381,12.15513,13.289,10.0417,8.980688,9.389625,9.781375,10.03413,10.92431,12.17338,13.30581
2005/5/25,11.7171,9.445,9.765375,9.973313,10.72769,11.81188,12.80463,10.0341,9.115313,9.446875,9.767188,9.975125,10.73419,11.81769,12.80988
2005/5/26,11.4545,9.326188,9.5615,9.715313,10.50138,11.63113,12.66031,9.7267,9.087625,9.329,9.564313,9.718,10.51563,11.64388,12.67213
2005/5/27,11.5424,9.215313,9.468375,9.6335,10.46131,11.641,12.71169,9.679,8.957,9.217125,9.470188,9.635188,10.47013,11.64888,12.71888
2005/5/31,12.2456,10.04681,10.3085,10.47937,11.38363,12.6555,13.81081,10.6613,9.777188,10.045,10.30581,10.47613,11.36763,12.64381,13.80238
2005/6/1,11.7387,9.720625,9.639688,9.585375,10.43163,11.64869,12.75019,9.5844,9.799688,9.7195,9.638625,9.584313,10.44962,11.66488,12.765
2005/6/2,11.5181,9.378,9.379125,9.379875,10.4595,11.95431,13.28188,9.4389,9.376875,9.378,9.379125,9.379875,10.4635,11.95781,13.28513
2005/6/3,11.8413,9.861,9.609,9.437313,10.31931,11.5645,12.688,9.5299,10.107,9.861625,9.61,9.4385,10.314,11.56119,12.68638
2005/6/6,11.9523,10.14163,9.800188,9.565813,10.61338,12.0785,13.38413,9.572,10.47031,10.14,9.798375,9.564,10.62131,12.08538,13.39031
2005/6/7,11.9707,10.62088,10.34163,10.15113,11.36488,13.03563,14.51531,10.2226,10.89313,10.62113,10.34188,10.1515,11.36281,13.03413,14.51419
2005/6/8,12.147,10.94063,10.47519,10.15312,11.47638,13.28213,14.87013,10.2233,11.38719,10.941,10.47569,10.15381,11.47388,13.2805,14.86913
2005/6/9,11.9095,10.57013,9.784813,9.224188,10.50113,12.23813,13.7575,9.2303,11.29888,10.56788,9.7825,9.221688,10.5065,12.24281,13.76169
2005/6/10,12.0073,9.673188,8.981813,8.489625,10.13181,12.25531,14.06169,8.491,10.31619,9.670875,8.979313,8.487,10.13988,12.262,14.0675
2005/6/13,11.7885,10.89588,9.957313,9.279,11.5915,14.43869,16.81038,9.4154,11.7605,10.89788,9.960813,9.283625,11.58019,14.43313,16.8085
2005/6/14,11.7523,11.71638,10.08281,8.827375,11.89013,15.44663,18.32538,8.9848,13.14963,11.71938,10.08837,8.835375,11.877,15.44031,18.32319
2005/6/15,11.5657,12.32713,9.622625,7.281375,11.54619,16.00388,19.46619,7.3266,14.537,12.32731,9.623,7.282,11.5455,16.00363,19.46613
2005/6/16,11.1699,7.399813,5.868875,4.571688,13.67038,20.93763,26.26569,4.5829,8.660313,7.395125,5.862813,4.564,13.70231,20.95838,26.28231
2005/6/17,11.1988,9.216875,9.403813,9.526375,10.13963,11.04419,11.88013,9.5324,9.03,9.220688,9.4075,9.53,10.15838,11.0615,11.89619
2005/6/20,11.3359,9.418313,9.487375,9.533188,10.15669,11.07481,11.92238,9.5584,9.3495,9.419125,9.488188,9.534,10.16769,11.08481,11.93169
2005/6/21,11.0149,8.721813,8.996375,9.174875,9.944625,11.03513,12.02719,9.3062,8.438,8.721188,8.9955,9.173813,9.939625,11.03069,12.02313
2005/6/22,10.9406,8.639188,8.876,9.030375,9.817813,10.93013,11.93919,9.1589,8.395625,8.638688,8.875188,9.029375,9.812875,10.92569,11.93519
2005/6/23,11.7462,9.7685,9.927688,10.03238,10.74631,11.78588,12.741,10.0469,9.608625,9.770375,9.929625,10.03431,10.75919,11.79769,12.75188
2005/6/24,12.0545,9.903375,10.11213,10.24881,10.82369,11.66963,12.45831,10.271,9.6925,9.905625,10.11419,10.25088,10.83269,11.678,12.46619
2005/6/27,12.1468,9.998688,10.09969,10.1665,10.91113,11.98388,12.96831,10.2498,9.896625,9.998625,10.09963,10.16638,10.90963,11.98263,12.96713
2005/6/28,11.6173,9.309875,9.326688,9.337875,10.07581,11.13338,12.09888,9.3955,9.293188,9.31,9.326688,9.337875,10.07769,11.13513,12.1005
2005/6/29,11.7378,9.424813,9.4715,9.502375,10.26713,11.369,12.37319,9.5034,9.3785,9.425375,9.472125,9.503125,10.2825,11.38288,12.386
2005/6/30,12.0394,9.579688,9.599313,9.612375,10.406,11.53963,12.57138,9.6537,9.56,9.579688,9.599375,9.6125,10.41031,11.5435,12.57488
2005/7/1,11.638,8.762375,8.597125,8.485,9.512813,10.91819,12.16231,8.6051,8.924875,8.762813,8.597688,8.485875,9.506625,10.91463,12.16069
2005/7/5,11.4941,10.015,9.634188,9.371813,10.57813,12.22981,13.6835,9.3979,10.38069,10.01381,9.633,9.3705,10.58388,12.23481,13.68813
2005/7/6,12.1468,10.60863,10.32169,10.12588,11.3165,12.96238,14.42181,10.1408,10.887,10.6075,10.32063,10.12469,11.32331,12.96838,14.42713
2005/7/7,12.1314,10.70813,10.50238,10.36288,11.65763,13.42113,14.97831,10.4543,10.91,10.70838,10.50288,10.36363,11.65269,13.41831,14.97719
2005/7/8,11.3165,10.36169,9.471875,8.829125,10.508,12.6825,14.53519,8.897,11.181,10.36213,9.472625,8.83,10.50638,12.68163,14.53481
2005/7/11,11.3563,11.56913,10.44731,9.627125,11.94381,14.83038,17.24031,9.6603,12.59088,11.56863,10.44669,9.626375,11.94538,14.83169,17.24138
2005/7/12,11.4077,10.903,9.762875,8.922313,11.46181,14.52481,17.046,8.9529,11.93431,10.90263,9.7625,8.921813,11.46313,14.52581,17.04681
2005/7/13,11.2998,9.967875,8.887625,8.087625,12.20563,16.61213,20.07363,8.341,10.94288,9.970313,8.891875,8.0935,12.18588,16.60312,20.07063
2005/7/14,11.0709,5.274313,4.946,4.714375,12.2575,18.51012,23.13013,5.516,5.583688,5.275375,4.947875,4.716875,12.21388,18.49213,23.12431
2005/7/15,10.8337,8.562813,8.918,9.147125,9.737,10.59531,11.38913,9.2164,8.196625,8.567,8.922,9.151,9.747188,10.60469,11.39781
2005/7/18,11.1202,8.764,9.129125,9.364688,9.961688,10.82631,11.62681,9.4677,8.383875,8.764875,9.13,9.3655,9.963875,10.82831,11.62869
2005/7/19,10.7163,8.530813,8.761375,8.911688,9.498625,10.35519,11.14613,8.9617,8.296813,8.533625,8.764,8.914313,9.509125,10.36481,11.155
2005/7/20,10.5908,8.456375,8.628625,8.7415,9.247875,9.997625,10.69488,8.7476,8.284313,8.46,8.632188,8.745125,9.264375,10.01281,10.70913
2005/7/21,11.0897,9.0025,9.234,9.385188,9.895313,10.648,11.351,9.4193,8.768,9.005625,9.237,9.388188,9.9055,10.6575,11.35988
2005/7/22,10.7653,8.471375,8.653125,8.772125,9.386625,10.279,11.09981,8.8258,8.287375,8.473,8.654688,8.773813,9.395188,10.28681,11.107
2005/7/25,11.1206,8.656625,8.895813,9.051813,9.763313,10.77988,11.70863,9.1567,8.410625,8.656625,8.895813,9.051813,9.763188,10.77981,11.7085
2005/7/26,10.9708,8.604375,8.723625,8.802125,9.422813,10.32331,11.15138,8.8479,8.4845,8.605313,8.7245,8.803,9.430125,10.33,11.1575
2005/7/27,10.797,8.104,8.170125,8.213875,8.917313,9.922,10.834,8.2602,8.037812,8.1045,8.170625,8.214375,8.9255,9.929375,10.84069
2005/7/28,10.6757,8.4125,8.400375,8.392313,9.098875,10.11063,11.02988,8.4385,8.4245,8.412375,8.400313,8.392188,9.1055,10.11663,11.03538
2005/7/29,11.4206,8.973313,9.214,9.371,10.1315,11.21688,12.20619,9.4408,8.727,8.974313,9.215,9.372,10.13637,11.22131,12.21019
2005/8/1,11.8152,9.641313,9.789375,9.886813,10.56238,11.54263,12.44588,9.9203,9.492125,9.642375,9.790375,9.887875,10.56969,11.54919,12.452
2005/8/2,11.405,9.210375,9.301813,9.362313,10.104,11.17369,12.14963,9.364,9.119375,9.211813,9.303188,9.363625,10.12063,11.18869,12.16338
2005/8/3,11.5107,9.107813,9.161188,9.196688,9.950375,11.02738,12.00831,9.2319,9.054375,9.108125,9.1615,9.197,9.956813,11.03319,12.01363
2005/8/4,11.9785,9.758313,9.733375,9.716688,10.4715,11.55969,12.554,9.7376,9.783125,9.758188,9.733188,9.7165,10.47937,11.56688,12.56063
2005/8/5,12.2214,9.506625,9.653375,9.750125,10.62031,11.8495,12.96269,9.8057,9.358,9.507,9.653813,9.7505,10.62388,11.85269,12.96563
2005/8/8,12.6721,10.298,10.32837,10.34863,11.43613,12.94388,14.29363,10.4644,10.2675,10.29788,10.32831,10.34838,11.42969,12.94,14.2915
2005/8/9,12.0757,9.618625,9.442625,9.3235,10.53919,12.19138,13.64488,9.39,9.791188,9.6185,9.442625,9.323375,10.54,12.192,13.6455
2005/8/10,12.1572,9.5025,9.420313,9.365,10.72031,12.51888,14.08981,9.5716,9.584188,9.503,9.421,9.366,10.70213,12.509,14.08613
2005/8/11,12.0263,9.759188,9.335125,9.041313,10.21019,11.81269,13.22231,9.0386,10.16181,9.755188,9.330875,9.037,10.22669,11.82688,13.235
2005/8/12,12.3131,10.5305,9.724375,9.147625,10.22281,11.72788,13.06081,9.1581,11.26988,10.52063,9.713688,9.136188,10.24331,11.74588,13.07688
2005/8/15,12.0604,9.728375,9.275125,8.960125,11.35931,14.25988,16.66288,9.215,10.16231,9.730375,9.278375,8.964375,11.33588,14.24819,16.65887
2005/8/16,12.6698,12.17269,11.10281,10.32819,13.126,16.53363,19.35019,10.3971,13.156,12.17313,11.1035,10.32913,13.1235,16.53237,19.34969
2005/8/17,12.5834,12.78569,10.39638,8.4355,11.2715,14.61119,17.31831,8.4317,14.78619,12.77663,10.38513,8.4215,11.28781,14.62369,17.32888
2005/8/18,12.6157,9.100125,7.577188,6.3625,11.2575,16.05038,19.7105,6.3981,10.40188,9.099625,7.5765,6.361688,11.25969,16.052,19.71169
2005/8/19,12.4596,9.878625,10.39819,10.73069,11.64831,12.95319,14.13813,10.8963,9.329875,9.8785,10.39819,10.73063,11.648,12.95288,14.13788
2005/8/22,12.3369,9.781,10.32438,10.67131,11.55738,12.81969,13.9685,10.7678,9.2095,9.784688,10.328,10.67481,11.56631,12.82781,13.97588
2005/8/23,12.3279,9.782188,10.32119,10.6655,11.60381,12.92969,14.13169,10.8226,9.211375,9.781688,10.32063,10.66469,11.60169,12.92781,14.13
2005/8/24,12.6791,10.55669,11.13738,11.50831,12.40819,13.70188,14.88363,11.5338,9.952,10.56613,11.14631,11.517,12.42963,13.72131,14.90138
2005/8/25,12.5385,10.00063,10.55169,10.9035,11.82013,13.12238,14.30669,10.9797,9.421625,10.00463,10.55538,10.90719,11.82969,13.13113,14.31469
2005/8/26,12.7769,9.869375,10.388,10.71988,11.54863,12.73388,13.81788,10.7681,9.327688,9.874875,10.39331,10.72488,11.5615,12.74563,13.82869
2005/8/29,12.567,9.679313,10.19481,10.5245,11.43719,12.72531,13.8945,10.6071,9.136813,9.681313,10.19669,10.52631,11.44219,12.72988,13.89869
2005/8/30,12.7645,9.927375,10.36131,10.64069,11.60469,12.96969,14.20413,10.658,9.478875,9.9325,10.36619,10.6455,11.62131,12.98463,14.21769
2005/8/31,12.3143,9.170625,9.7085,10.05119,10.97938,12.27869,13.453,10.1186,8.601688,9.173125,9.710875,10.05338,10.98563,12.28419,13.458
2005/9/1,12.5532,9.715125,10.11869,10.379,11.374,12.77269,14.03263,10.3961,9.298313,9.719188,10.12269,10.38288,11.38881,12.78581,14.04463
2005/9/2,12.9032,9.8055,10.15,10.37337,11.43319,12.90931,14.23319,10.4516,9.449188,9.806313,10.15081,10.37412,11.43663,12.91231,14.23588
2005/9/6,12.4122,9.849313,10.01281,10.12031,11.34488,13.02169,14.50588,10.1595,9.683688,9.85,10.01338,10.12088,11.35188,13.02781,14.51138
