Date,PUT_90,PUT_75,PUT_60,PUT_50,PUT_40,PUT_25,PUT_10,ATM,CALL_10,CALL_25,CALL_40,CALL_50,CALL_60,CALL_75,CALL_90
2005-01-28,0.14552767318392945,0.1877165167346817,0.6729591258393341,1.3821752973778132,3.0048397306161405,7.203777563011158,13.607841765704336,14.850848292746832,9.605840464068308,5.246459571995388,2.664584063625057,1.6335086765336655,1.2094625928325087,0.7970568832739104,0.5339848260643336
2005-01-31,0.10753624148010488,0.14148770713961945,0.5535516686061257,1.1889879476715208,2.690918471057273,6.714657889874559,12.998560931525844,14.215706249206846,9.072759049503475,4.81655010380581,2.3652556593692964,1.4142768021134344,1.0320331003861725,0.6630263909008463,0.43336164203677896
2005-02-01,0.09448020749412933,0.09830598268280077,0.4145634221624235,0.9338302046658953,2.349093753669763,6.347219229624216,12.709343712966813,13.428059566687352,8.55008730499128,4.328178911948157,1.9868759882627671,1.122333066119694,0.845666494716454,0.5699741892467998,0.3899150772088298
2005-02-02,0.07196565363830043,0.09791463491159469,0.40167064347718906,0.8979755689105247,2.273174645118644,6.197787382948377,12.497065627159202,13.309289800425859,8.606895526866367,4.321272420161847,1.9486059670339841,1.0803899839562234,0.804704796615411,0.5334161818577314,0.3591933883798184
2005-02-03,0.07503965810108326,0.10329992747619698,0.40348305067231394,0.8856483766437151,2.3065911733656037,6.3620896661959705,12.807162012826666,13.269191880936546,8.767152333668776,4.388585082739837,1.9540495505789863,1.0664120104342771,0.8223917403820593,0.573152643220503,0.404129730624625
2005-02-04,0.04884112693747866,0.066477591690429,0.26106091461348413,0.5901300639835441,1.8143807126626825,5.658949228640779,12.03895491706919,12.183461630813326,8.329388305593682,3.867512750010974,1.508564684586517,0.7224559937067454,0.5736167111332051,0.413329967975244,0.2984757531079083
2005-02-07,0.06638126988085613,0.1737898977003809,0.4779555091895489,0.8974921762637393,2.322167840383713,6.39236048300387,12.849384817941655,13.313934596225977,10.156850418286979,5.1069548441399775,2.154626578330408,1.0750562134452082,0.83146494872895,0.5809465178987878,0.4105454562311195
2005-02-08,0.061593233402875924,0.1505846914649389,0.3924271192408,0.7226518289623556,2.224997409796856,6.658034269914197,13.569297207674367,12.693598172071688,10.065021936424728,4.892010218580481,1.9156128066891824,0.8748092756247132,0.7784539724946598,0.6473206914074439,0.5275515091683829
2005-02-09,0.08164932339160202,0.24421255941832953,0.5376723250868238,0.8980700205409704,2.496381639300637,6.993574187413742,13.88864306131859,13.304277517130913,11.21572425221683,5.6809238157918,2.3182258860210254,1.0790164613562183,0.9210587335773255,0.7368807146838208,0.5848827618147894
2005-02-10,0.06433504260420353,0.167029319756562,0.3991010309402583,0.7017786159599098,2.176914662649949,6.561706043090055,13.435300572654967,12.622722909376876,10.395558910358034,5.047751608600208,1.9353538571561444,0.8508386848106113,0.7541860546492458,0.6230008404721659,0.5047792666245883
2005-02-11,0.05403989377570895,0.1441186781334043,0.29548343123131815,0.4757518059768131,2.0659567579941154,7.028810970150289,14.574570465679528,11.698730071994305,10.438267831421001,4.830202725270624,1.6214828407897528,0.5884525718396958,0.6925387477528488,0.7446831266663239,0.7200518707303729
2005-02-14,0.061225979606261305,0.25526882653969807,0.4303076544285318,0.6060636558918091,2.9620606494884214,9.454802109222044,18.256412965399306,12.240097309098132,11.841688316505383,5.751041694721835,2.022094147045692,0.7388203447681576,1.1873641347538069,1.5797481325658111,1.7456470222126796
2005-02-15,0.04731045541067047,0.6915948805099106,0.631864313870004,0.47793452764909006,2.5404153767964885,8.605572119856788,17.109411868402447,11.64123421632496,15.826685059366014,8.026241330658479,2.549292294936663,0.5888004090437846,0.9430408477319077,1.2518004901729682,1.3720403374389747
2005-02-16,0.04703868126017241,0.0335333785321108,0.09640175724882738,0.193120783151695,2.3145333673386403,9.101444348166751,18.334007230509428,10.013069593012574,8.099566927710384,3.2127127527712673,0.8539467305687367,0.25010778007261436,0.822509872597422,1.4375453349981342,1.7690546382706458
2005-02-17,0.060641087732554055,0.004623841846895904,0.04603879731395821,0.16705271007618094,1.6406215904020485,7.003737857032547,15.124102121169074,9.800986472321483,5.471098388786061,1.9767542745675541,0.5696812520309322,0.21889700166959614,0.4907541912695237,0.7399603471199327,0.8440156894685984
2005-02-18,0.05771953411608077,0.055492497718535816,0.29543043183550566,0.7400003546041347,1.8696867777869954,5.265255517740059,11.055063773856318,12.786972840979388,7.60773530854641,3.6846726360358844,1.6248902046220337,0.8981407773994476,0.5978242309282962,0.334834137465446,0.19113909884756808
2005-02-22,0.11104309770913723,0.19497704429332785,0.7646720045479114,1.6032491204664012,3.237830596296959,7.3421798441036685,13.57298940056421,15.332066845625377,9.372737826127434,5.307274167506364,2.881378454609319,1.8818591754915133,1.3518837702043953,0.8398398592235949,0.5289773729258158
2005-02-23,0.09538639691849582,0.11697556043663937,0.512233803419484,1.1497309822064494,2.563472003773768,6.384410776097752,12.459971382731965,14.139792088936929,8.603790299021568,4.550435014292816,2.254414622656867,1.3677933559252295,0.9577273031928257,0.5763734993844736,0.35268811797362787
2005-02-24,0.06977766784824002,0.0711238625996291,0.3498149755336968,0.8416862229833129,2.1189038100961284,5.825186082630637,11.911693563785377,13.140090669197093,7.943533547880747,3.9456267728501757,1.7943432472742415,1.0150797931901536,0.72160795325874,0.44700670405307363,0.28209803741172834
2005-02-25,0.059544774858535376,0.09861849079047147,0.4194218769284461,0.946811246567762,2.2277214296535703,5.8547370128263765,11.80054711629208,13.488222970558809,8.521504369867785,4.323220600349487,1.9949220476087248,1.1331673377130045,0.7753522383287077,0.4518846609238736,0.2680267210938858
2005-02-28,0.09216703985898178,0.18498921486023434,0.650212958636601,1.329148114507916,3.033898363396844,7.465202969001609,14.130947338913472,14.627462610750399,9.62947625590408,5.210548084492757,2.600682926728524,1.5675152254059697,1.2252738704882375,0.8734327408785063,0.6305121672191873
2005-03-01,0.09608113299261767,0.18604876332337383,0.6323409219894316,1.2789831811808767,2.7768271131166102,6.737236794201976,12.91805774363047,14.445123189165201,9.726042736495629,5.217173864182655,2.555069010756256,1.5097005243079593,1.0763720204705436,0.665874468583759,0.4186856875812168
2005-03-02,0.13563282864651427,0.23437061533301318,0.7614782751811404,1.4965312665124628,3.165126871325697,7.415827429485546,13.838027697295843,15.022521001388895,10.135897155488863,5.603508984502525,2.8637255135199666,1.7545266835813607,1.3037308476396134,0.8587140589231694,0.5746398079918151
2005-03-03,0.13948180015414913,0.2651455404215355,0.8027652983121314,1.530909077396288,3.2659756367342823,7.659927845525374,14.22353537434526,15.105837234395608,10.510568644465252,5.824415918585942,2.957884257291994,1.7925089112974177,1.3651985327624345,0.9343042810056517,0.6491817454839222
2005-03-04,0.11023786252403944,0.09591986426774923,0.4254254005965734,0.9732091141171679,2.5522289673984915,6.912850053106752,13.633882618547602,13.631253044452706,8.393601851127187,4.283712925802718,2.008408412030036,1.160807802766172,0.9449489160225113,0.709315177545669,0.5342812927477496
2005-03-07,0.13129236871159478,0.17407625173278518,0.5050011498407727,0.9695136489543614,2.5732937391678945,7.014621035642961,13.820979215118427,13.52900930534338,10.029892369061372,5.104456083564003,2.2244344876714024,1.1555416523028867,0.9592414839831775,0.739207026741667,0.5693667427697946
2005-03-08,0.12927149408223038,0.21652109126861774,0.5417939467784194,0.9676668579391929,2.7928498643813953,7.757928049807276,15.07939674146263,13.602401889247403,10.703706871613633,5.461746611413787,2.3234608251607085,1.1552229638980407,1.079567970211329,0.959971304378378,0.8288109114164683
2005-03-09,0.1591834753256034,0.3008335013817991,0.7602042146924433,1.347127019843768,3.428472077066175,8.704138830273621,16.199379650660433,14.618173710831229,11.23094413629417,6.063037046461034,2.859399178450559,1.5857078758044452,1.4652264586834178,1.2902248099458546,1.1139317045172632
2005-03-10,0.1551435901724254,0.18274679478037115,0.5047962696538804,0.947733609362885,2.8041062454346672,7.847023669518933,15.24898650461256,13.539812059245264,10.220952508984112,5.18810327170479,2.228890980720905,1.1341704431872017,1.087521164100579,0.9901776458156348,0.8699004752975199
2005-03-11,0.17860825520647694,0.32717828067464794,0.6425588473782682,1.0023038442147936,2.8839628681677993,7.959946204735559,15.37591697759467,13.617755140115378,12.044374460749225,6.23156411740473,2.580125590335797,1.1961781775144686,1.138728527419559,1.0311226832426001,0.9034056487088264
2005-03-14,0.17149883320020187,0.512196417114744,0.8003131949328406,1.0739331711304771,3.835530808420259,10.643011683872487,19.559500970687054,14.029406172289669,13.683414103354153,7.23741773790789,2.9567092340237764,1.2812139512914484,1.7092831250104865,2.0766151418574736,2.2137217874463886
2005-03-15,0.21485628395678802,0.9184617146769867,1.1386900560164719,1.275193301063041,4.545095259117858,12.165033954246496,21.70145182574538,14.391549368944993,16.19017688671721,8.90233054434259,3.6814581675429565,1.5053567685298646,2.1917403511367866,2.818209507578814,3.1164536544751087
2005-03-16,0.23393119154913222,1.266501489527485,1.0608135963728387,0.7249931707707731,4.017280876412258,12.090137439010277,22.09521437103382,12.984577779278197,18.632375043262016,10.068556789563331,3.5402387826634367,0.892049317083675,1.8258311948855663,2.7736439346057864,3.295001351238838
2005-03-17,0.26946363919720895,0.2593866720528446,0.1764738824811154,0.06821418527728618,1.3767871872826447,6.8331717808640065,15.16309708585402,8.758113165674672,13.197431459882921,5.794649378652139,1.2090490706553965,0.09521060292054351,0.37158999025623984,0.6908217258726097,0.8525203857048851
2005-03-18,0.24029406723724378,0.2315765193367838,0.789351703959305,1.5747369863573368,3.2221292711434444,7.38996168990667,13.69980975845857,15.249585966170116,9.986999028773994,5.592617787878169,2.935498483174513,1.8477988559946539,1.3430242569304482,0.854697272432773,0.5521608273468033
2005-03-21,0.2618137117879229,0.2907758990278886,0.9232564680536939,1.7767361756960298,3.4645975836689047,7.630564035001726,13.879404046180184,15.723536430680383,10.501519003522446,6.012750087742063,3.237214002672289,2.0754524887100843,1.4929452922170157,0.9296032532474072,0.5860371108855418
2005-03-22,0.29383604396308627,0.3713837244928584,1.1031866964295602,2.048411187797555,3.841063257902732,8.137698524891618,14.457895059778195,16.347375330014074,11.080183735383855,6.5155405413353265,3.623963310231261,2.3817506907614643,1.7344504595589711,1.097740278972708,0.7024919158409517
2005-03-23,0.3190460070559027,0.31537245118758506,0.9787264699732816,1.8607391730420204,3.638054865643994,7.975546214490748,14.387470262324143,15.934331816943654,10.692740290235122,6.176230761740953,3.3606077777824908,2.1717711694364255,1.6034050871846688,1.0423012916544039,0.687202181597165
2005-03-24,0.26606951580828664,0.18852613109572403,0.6862341235920653,1.4150399380307164,2.993605176008572,7.068499529542919,13.327458966705194,14.879665941688245,9.565811133020873,5.253909528454869,2.6975830259189593,1.6714447363766851,1.206421571015369,0.7606478154120708,0.48732236355833436
2005-03-29,0.33107916879226806,0.4306639184407075,1.139366662968854,2.0199897022412756,3.933196877006054,8.509794148904575,15.135070763272608,16.376598667370672,11.734748713156876,6.842676788668541,3.6978726107375905,2.3496718917243413,1.78692488747771,1.222783833624959,0.8490435654247435
2005-03-30,0.2623754326249852,0.29050918420990257,0.8888018573995708,1.6913658803602942,3.4323024280107006,7.752508632560193,14.19114148852583,15.56513693095269,10.618880284754255,6.008704174529612,3.159881427163043,1.9788310877304411,1.4684067399479375,0.9652992853781512,0.6443543774109202
2005-03-31,0.2707667891738268,0.35045221621732026,1.0354061737250078,1.9264059380592187,3.8096138106919852,8.349689072516128,14.958446329215747,16.109389095045913,11.004893154966169,6.385128046371449,3.4766342898310256,2.2413824597168173,1.707011615383621,1.1657390906401588,0.8079725468010253
2005-04-01,0.3049763455774688,0.3256378089754577,0.938749988032356,1.7404596944707436,3.600157625375317,8.16746119854696,14.85282806088162,15.725157046803474,10.981710458053044,6.23733247067247,3.2720086618942332,2.0356754087912208,1.572152243299584,1.101875181713467,0.7836629550760463
2005-04-04,0.31776685522139303,0.39557329780512873,1.0826503807385421,1.950924462212626,3.8869207098548486,8.532261682806848,15.244495024601804,16.16310219945592,11.46377259176262,6.6463529582618435,3.5767439354223427,2.2697775659740387,1.7568823719184365,1.230503628226117,0.8744087677917562
2005-04-05,0.26633305110612326,0.32654027428928956,0.8420152246591641,1.4989992710669782,3.2487071918721995,7.68762687282981,14.307748586852313,15.070516867188644,11.328961538457122,6.238936720579545,3.055399710442913,1.7630240942822581,1.3553043374599127,0.9442231582697218,0.6675177429815449
2005-04-06,0.23712841863074985,0.19017134093543575,0.6182450024810962,1.2311638139153729,3.0373355554089585,7.7393260031187765,14.710000848994014,14.500144853266193,9.883312897053713,5.26143003845965,2.526681199553394,1.4604541280914844,1.222065477672004,0.9574470250055995,0.750838408775472
2005-04-07,0.197353905849468,0.2334858301038949,0.5559700593246504,0.9676201815134107,2.536790907559947,6.8832228501952955,13.593088831865828,13.623159851648325,10.958283925212129,5.604233319401374,2.3688308454581772,1.1610344343121142,0.9389693290072216,0.7042856888685094,0.5302875191386107
2005-04-08,0.19790621843850786,0.33923200467322445,0.6875700294101392,1.091252936000231,2.7048043863113094,7.085862318009788,13.78532744710867,13.891822433812195,12.052148950160188,6.312595410644747,2.6939822723564077,1.3003437782797107,1.0394658766924323,0.7652352022261653,0.5677709840863585
2005-04-11,0.20798774362726746,0.6865715058374917,1.029713170327355,1.3443515322293393,3.5158808517323337,8.985421495200399,16.663808363186206,14.608075663600289,14.660391207084785,8.022947138194922,3.4621899810364027,1.5877519295808042,1.5211249947750929,1.3977391852795762,1.2467175872599796
2005-04-12,0.1688435759723923,0.5005888528358255,0.5513781424187485,0.5286100133934752,3.0896164553949177,10.102019443240579,19.349681224451842,11.895459839892737,14.384101960377109,7.1805913644969905,2.3512111951814916,0.6500722508737979,1.2643355765172544,1.85209909590003,2.1451171881500954
2005-04-13,0.25101854283523295,0.6591576462026083,0.6635504130423158,0.5759129336387332,3.5674007971146295,11.318553034227818,21.12305687268332,12.114151054352533,15.479258317512574,7.906321414572403,2.6347474238874042,0.7062957225807054,1.5612233188980156,2.4110769935631993,2.873094923989484
2005-04-14,0.3567361818768582,0.03870320589744125,0.15554782310973536,0.365140216674682,4.413305743710424,14.299056240436471,25.719112139197705,11.176304499710568,7.816347881525758,3.3455902828386286,1.1230948749542762,0.4761178536280042,2.209636622157632,4.0824344654689355,5.235778585526759
2005-04-15,0.595006976192785,0.9070528510544733,2.287018688838515,3.824977532078691,6.20354695194257,11.251502498095476,18.04311355995253,19.83331669229915,13.38504431505794,8.91042344822614,5.825249407231098,4.353736732000414,3.408219741003677,2.3918099595483824,1.692812099286357
2005-04-18,0.5066333909816727,0.7501451016082541,1.9921773137732117,3.422265812232439,5.6826415011638005,10.574579190831173,17.26227765401643,19.107217124198087,12.739562091148741,8.315150902310279,5.3170750122596075,3.911378311767521,3.020066355304351,2.0753890295357564,1.4386167838000574
2005-04-19,0.3159567692746741,0.4255652172576383,1.333202389338922,2.489610066494407,4.448641204599511,8.946622032386529,15.382851550124485,17.36139981683459,11.07610011515851,6.826674085892364,4.09461778488091,2.877851713032328,2.1394362370798348,1.3912842203015572,0.9135408330239656
2005-04-20,0.4977123686566962,0.776823067218217,2.0546612630314343,3.517828441149277,5.932161334990894,11.121848078699372,18.10355346028871,19.31813917471311,12.825632057407745,8.421510718501565,5.427249060747641,4.017233771335725,3.205035310543508,2.3297855143159154,1.7132190492964412
2005-04-21,0.27750682519766556,0.30200423223054074,1.059313660455203,2.0882694471718253,4.06020769898214,8.736820528774217,15.449761662220055,16.49210416686651,10.21238792073359,6.1003520649505845,3.5389801606607705,2.431217265273091,1.881278779179567,1.3134965108451837,0.930385277355164
2005-04-22,0.3224225082254115,0.42450894600423084,1.3769371539378454,2.5943926338331096,4.798597046941552,9.785981681471071,16.712595361542355,17.704334053864386,10.915097678151255,6.8124519626810525,4.173155125129,2.9883352868375823,2.3713528317907446,1.719895119214243,1.2640579946295318
2005-04-25,0.27965978555939586,0.3001759957689458,1.0755257259603042,2.1321306815994774,4.153302395418308,8.914664774088862,15.704718009442388,16.58435988886879,10.123999576917754,6.087114742044093,3.5719440996237495,2.4792887066648746,1.9415808226180786,1.3790886032164025,0.9934635660298525
2005-04-26,0.2939374464568836,0.3629142984402165,1.2187018432981205,2.3437554192453547,4.406271357060604,9.180626232604425,15.938389893360977,17.018306490344344,10.595429704265484,6.4797798132123035,3.8701324036687197,2.7183002934789613,2.115047111107856,1.484455464046846,1.05646074657583
2005-04-27,0.29117376787640126,0.3384678605968432,1.1608115329491255,2.2559628172245425,4.2677628855090575,8.96249777596654,15.65632561165728,16.811510198042356,10.43164529620526,6.334269364538443,3.752913187281223,2.620866372271564,2.022714514756302,1.4008917834294294,0.9839044625339071
2005-04-28,0.467899393785963,0.805969505468795,2.1430069704300934,3.665475144329122,6.11554624991885,11.334213026575298,18.32349083791371,19.504131152990226,12.870640060033736,8.539113581635945,5.583566264853403,4.182232976437518,3.3477858150361612,2.435852745030445,1.7921306030960125
2005-04-29,0.3745466694938102,0.43707879876503597,1.3875477933791132,2.5948538752122943,4.765397646255877,9.682738570183062,16.537226376567162,17.561095248441575,11.051221148463299,6.884986259155028,4.198086826075922,2.9924110488153133,2.356109594550574,1.6825545007661304,1.2177117150715802
2005-05-03,0.32104133592895323,0.2728992281893703,1.0167566356603999,2.0496730274742845,4.141979989251638,9.069274550584623,16.04540646583507,16.56199593266456,9.870827579233548,5.895046948585389,3.439611559465874,2.3800169220632483,1.9192493014276977,1.427599477564513,1.074685129071078
2005-05-04,0.23318723888165493,0.21235434486071014,0.8191501480178829,1.6989568195332794,3.546650714709415,8.10334386726089,14.787885840702359,15.530944103805268,9.511754099509972,5.454132711032685,3.0110347023076542,1.9928704864210403,1.54947749214098,1.0877642812836115,0.774790104293885
2005-05-05,0.21011338385600453,0.23131019505995454,0.844720060095149,1.7168727372506822,3.685800990052911,8.503931517789283,15.451162787153521,15.62323970992884,9.771631124435771,5.596286718351564,3.065760719860208,2.0107502580222985,1.632363839349395,1.2237692167644951,0.9269647229739775
2005-05-06,0.2278374132849521,0.22843047704439812,0.799492045534528,1.6084140204486914,3.5051159213746814,8.224037821123375,15.100812747037253,15.311069089050534,9.89757220985274,5.576874677944943,2.964911361894366,1.890411283488092,1.5237383599978074,1.129257721613513,0.8460470695061844
2005-05-09,0.18925875022945604,0.2635832301011902,0.7800194906319291,1.476723526698862,3.406953090861407,8.284254312898554,15.3580880515579,14.971337485023923,10.583618312746125,5.82550459056705,2.9148704422227354,1.738532587725274,1.4652931103274938,1.1516135613056946,0.907976602709823
2005-05-10,0.28812048487613495,0.5149283901823623,1.3453032933648927,2.3518923952522925,4.705818397979556,10.100666189395724,17.47982162713174,16.987733018522704,12.09981376846389,7.269248266004524,4.109905313578025,2.7187946920466572,2.319515088875619,1.8619177444773811,1.503293986848064
2005-05-11,0.28220065246594217,0.3158811341382517,0.8411400433427048,1.518575549790043,3.6031924220649216,8.783950485969399,16.141772278113024,15.091628235160897,11.180458100516034,6.175760390447806,3.0561484926222136,1.7870587596259355,1.5805763378550353,1.326220061615075,1.1049041545359088
2005-05-12,0.48789337260057053,0.7777689755034345,1.770588994206534,2.887549736590472,5.649899692708942,11.685581489247397,19.5860681080552,18.063350914746707,13.532757100037486,8.403351927603069,4.9077093825357,3.3112442619514013,2.9950218669582966,2.59991131657263,2.2502298034748804
2005-05-13,0.53111144973726,0.5751844512710278,1.368707137028565,2.301588195878665,4.95494779138437,10.938245547332883,18.8833463250283,17.013371812000855,12.686522427376133,7.556606919304215,4.159339377265951,2.666155439052602,2.47987332345285,2.2290316678456463,1.9769638501428233
2005-05-16,0.40296143774270377,0.9095170271844282,1.4688811668250992,2.018447750854648,4.821411704759356,11.21323412081614,19.579481554055633,16.276540077566892,15.341925786060585,8.890747347034846,4.34571732814311,2.3471386991399754,2.3885143502466377,2.3581762613537904,2.2372751549006438
2005-05-17,0.32169291062840344,1.0363125046463182,1.1613309240503327,1.1783290530422192,4.5938753311085065,12.536119822257376,22.347930110976392,14.165548840542328,16.969117937122064,9.326289748825161,3.7375893421320256,1.4015584064927964,2.2298812612392567,3.01761617767022,3.423787770561873
2005-05-18,0.20083222765492437,0.7883584035561739,0.8655782953547018,0.84722889076032,4.590664131250435,13.306194145448274,23.769401400028528,13.259131365925214,15.938137729452365,8.430457931401918,3.108963120881782,1.024654716142976,2.218111079643549,3.422407219038888,4.111480336746638
2005-05-19,0.16109529378789667,0.0397414506418734,0.035259384764975366,0.019935206563169494,2.7476078397506853,11.75572095719167,22.736325853693984,7.557185846836319,9.344125500640132,3.361195954562163,0.4911790390255675,0.029243410192518304,1.0692793201237407,2.621654498306995,3.607661937709736
2005-05-20,0.15293207431585998,0.11033583537577485,0.5648081152952926,1.3185920986659596,3.0720653371172943,7.621715014629046,14.412039728185619,14.627079134401129,8.142795715448074,4.47880532954963,2.3952315868582446,1.5618586096576195,1.255481988109679,0.9276285317061479,0.691859703450767
2005-05-23,0.1313379847141718,0.09705955194475457,0.4915189660642696,1.1587779586671871,2.8571982076516065,7.378953639788904,14.194757083532522,14.234141687224906,8.08471288085417,4.309494548352745,2.198366727989594,1.377626950555566,1.1243157615925554,0.8493404495345089,0.644990793098593
2005-05-24,0.12491140920412036,0.08819317015027828,0.44333323444482886,1.052533235978089,2.6391144061192335,6.9759386548001885,13.642988647644188,13.808333480927104,8.046776323998074,4.197350557825132,2.069203083635557,1.2588905993069233,1.0062810155945527,0.7364886213047512,0.5434391333659505
2005-05-25,0.13408673869606247,0.09039786185373799,0.4321567835310489,1.0121984476505332,2.4800425220842044,6.542685145532687,12.937727083692778,13.750968782363657,8.18293560593662,4.223819926837734,2.036045220361018,1.2116000889914744,0.9130930345604327,0.6171188299600416,0.4234201902330632
2005-05-26,0.11811004136341374,0.08603126766035629,0.3977505950448119,0.9277695483417716,2.36512422001411,6.425026728859336,12.854141723205714,13.415082992745056,8.222575558461017,4.16305342823307,1.9368281787723163,1.1143241726959587,0.8529427327894581,0.5885049639720634,0.41132713115283437
2005-05-27,0.12653221991123154,0.07857040121146142,0.37799223000674687,0.897129217914653,2.343534609066552,6.448831241196274,12.939323846268621,13.36211774806327,8.061922314428443,4.05623617777303,1.8782009858961146,1.07859191516107,0.8391508556556744,0.5929772817553456,0.4233367450975756
2005-05-31,0.18920779646331098,0.14763905837078006,0.584735852426931,1.2560558873112342,2.990785581489803,7.516688226075416,14.301332105997744,14.62872628184516,9.068178143983118,4.868393659464516,2.438291489142017,1.4852640894658151,1.1921228602572995,0.885424646848918,0.6630334602938888
2005-06-01,0.14778594768043618,0.12343509316155199,0.42632265101151035,0.88897608943509,2.3445407290139997,6.49616361616836,13.040938875762947,13.270049153701393,9.214314929002626,4.6137793415350075,2.0145806364042755,1.067374407857102,0.8427740672941013,0.6069166412882652,0.4405607981367403
2005-06-02,0.12924976493605733,0.09432684415911474,0.3676678946998635,0.8113321847419144,2.3779111375989146,6.865851772737017,13.786332037650652,13.090567463274283,8.672998665146508,4.268228533829756,1.8451424946137251,0.9785631296667106,0.8548878657016559,0.7002083013624869,0.5652114782946427
